tipo,strike,vencimiento,oi,gamma,gex_contrib
call,665.0,2026-09-28,0.0,0.0011999976097689744,0.0
call,670.0,2026-09-28,0.0,0.0013559442960661796,0.0
call,680.0,2026-09-28,4.0,0.0017538956329513438,3888.598839624716
call,684.0,2026-09-28,15.0,0.001960555051836817,16300.45416406311
call,685.0,2026-09-28,3.0,0.0020178799359504146,3355.4129861057395
call,690.0,2026-09-28,17.0,0.0023446159453188896,22092.763309530783
call,692.0,2026-09-28,18.0,0.002497133606577537,24914.01311526958
call,694.0,2026-09-28,2.0,0.0026637690236657177,2952.9491207593796
call,695.0,2026-09-28,122.0,0.002753481008586104,186196.41730074168
call,696.0,2026-09-28,1.0,0.0028478542628009753,1578.5093727488904
call,697.0,2026-09-28,37.0,0.0029472206530305363,60442.68941357637
call,698.0,2026-09-28,1.0,0.0030519418648767213,1691.6310998493354
call,699.0,2026-09-28,36.0,0.0031702506066218317,63259.46275683602
call,700.0,2026-09-28,136.0,0.003287169112152473,247793.75674955652
call,701.0,2026-09-28,65.0,0.0034090765081710443,122822.94564918129
call,702.0,2026-09-28,18.0,0.003538049306978975,35299.27537892339
call,703.0,2026-09-28,15.0,0.003674649098645014,30551.781315888493
call,704.0,2026-09-28,48.0,0.0038194937830020887,101619.3585079605
call,705.0,2026-09-28,1047.0,0.003971340842437033,2304693.877345326
call,706.0,2026-09-28,40.0,0.004134721111941882,91671.77006429697
call,707.0,2026-09-28,51.0,0.004316846813591608,122029.88948351225
call,708.0,2026-09-28,53.0,0.004500322221084064,132205.3054665006
call,709.0,2026-09-28,110.0,0.004696106269339163,286325.4852695467
call,710.0,2026-09-28,195.0,0.004903041953023674,529943.5672990779
call,711.0,2026-09-28,35.0,0.00513634257902822,99644.06370762922
call,712.0,2026-09-28,57.0,0.005364374396293473,169481.90654385526
call,713.0,2026-09-28,49.0,0.0056295292016587915,152896.50581060903
call,714.0,2026-09-28,135.0,0.005904167974502814,441796.09962817084
call,715.0,2026-09-28,753.0,0.00619736862889932,2586614.51182526
call,716.0,2026-09-28,198.0,0.006525116272040397,716115.1295520327
call,717.0,2026-09-28,292.0,0.006867910848708128,1111570.2239222988
call,718.0,2026-09-28,172.0,0.0072484017021185385,691035.0960987187
call,719.0,2026-09-28,287.0,0.007649235364917675,1216828.3659377429
call,720.0,2026-09-28,1508.0,0.008098274606222962,6768980.219345319
call,721.0,2026-09-28,190.0,0.008584653838788831,904077.7744261934
call,722.0,2026-09-28,332.0,0.009099981981967,1674588.1756027746
call,723.0,2026-09-28,216.0,0.005082485461089878,608498.2033907608
call,724.0,2026-09-28,50.0,0.00551592664248512,152868.45991891564
call,725.0,2026-09-28,675.0,0.00613457710578524,2295185.5789912706
call,726.0,2026-09-28,119.0,0.006769126558458305,446487.18617136515
call,727.0,2026-09-28,161.0,0.007563854871891701,674991.7544662919
call,728.0,2026-09-28,275.0,0.008475317533046103,1291867.8082876988
call,729.0,2026-09-28,458.0,0.00975308650461576,2475921.9975309228
call,730.0,2026-09-28,1073.0,0.01105197944869638,6573084.188841027
