tipo,strike,vencimiento,oi,gamma,gex_contrib
call,675.0,2026-08-20,4.0,0.0,0.0
call,700.0,2026-08-20,4.0,0.0,0.0
call,704.0,2026-08-20,45.0,0.0,0.0
call,710.0,2026-08-20,1.0,0.0,0.0
call,712.0,2026-08-20,1.0,0.0,0.0
call,715.0,2026-08-20,46.0,0.0,0.0
call,719.0,2026-08-20,1.0,0.0,0.0
call,720.0,2026-08-20,4.0,0.0,0.0
call,735.0,2026-08-20,4.0,0.0,0.0
call,737.0,2026-08-20,5.0,0.0,0.0
call,738.0,2026-08-20,2.0,0.0,0.0
call,740.0,2026-08-20,12.0,0.0,0.0
call,741.0,2026-08-20,5.0,0.0,0.0
call,742.0,2026-08-20,3.0,0.0,0.0
call,743.0,2026-08-20,6.0,0.0,0.0
call,745.0,2026-08-20,54.0,0.0,0.0
call,746.0,2026-08-20,4.0,0.0,0.0
call,747.0,2026-08-20,13.0,0.0,0.0
call,748.0,2026-08-20,14.0,0.0,0.0
call,749.0,2026-08-20,6.0,0.0,0.0
call,750.0,2026-08-20,19.0,0.0,0.0
call,752.0,2026-08-20,32.0,0.0,0.0
call,753.0,2026-08-20,32.0,0.0,0.0
call,754.0,2026-08-20,45.0,0.0,0.0
call,755.0,2026-08-20,84.0,0.0,0.0
call,756.0,2026-08-20,22.0,0.0,0.0
call,757.0,2026-08-20,32.0,0.0,0.0
call,758.0,2026-08-20,12.0,0.0,0.0
call,759.0,2026-08-20,32.0,0.0,0.0
call,760.0,2026-08-20,308.0,0.0,0.0
call,761.0,2026-08-20,62.0,0.0,0.0
call,762.0,2026-08-20,40.0,0.0,0.0
call,763.0,2026-08-20,187.0,0.0,0.0
call,764.0,2026-08-20,213.0,0.0,0.0
call,765.0,2026-08-20,310.0,0.0,0.0
call,766.0,2026-08-20,335.0,0.0,0.0
call,767.0,2026-08-20,1022.0,0.0,0.0
call,768.0,2026-08-20,2851.0,0.0,0.0
call,769.0,2026-08-20,1438.0,0.0,0.0
call,770.0,2026-08-20,4457.0,0.0,0.0
call,771.0,2026-08-20,1204.0,0.0,0.0
call,772.0,2026-08-20,1327.0,0.0,0.0
call,773.0,2026-08-20,2876.0,0.0,0.0
call,774.0,2026-08-20,3915.0,0.0,0.0
call,775.0,2026-08-20,7564.0,0.0,0.0
call,776.0,2026-08-20,5638.0,0.0,0.0
call,777.0,2026-08-20,2552.0,0.0,0.0
call,778.0,2026-08-20,1709.0,0.0,0.0
call,779.0,2026-08-20,1168.0,0.0,0.0
call,780.0,2026-08-20,3396.0,0.0,0.0
call,781.0,2026-08-20,1352.0,0.0,0.0
call,782.0,2026-08-20,1008.0,0.0,0.0
call,783.0,2026-08-20,986.0,0.0,0.0
call,784.0,2026-08-20,910.0,0.0,0.0
call,785.0,2026-08-20,1247.0,0.0,0.0
call,786.0,2026-08-20,1264.0,0.0,0.0
call,787.0,2026-08-20,468.0,0.0,0.0
call,788.0,2026-08-20,639.0,0.0,0.0
call,789.0,2026-08-20,1551.0,0.0,0.0
call,790.0,2026-08-20,868.0,0.0,0.0
call,791.0,2026-08-20,913.0,0.0,0.0
call,792.0,2026-08-20,659.0,0.0,0.0
call,793.0,2026-08-20,698.0,0.0,0.0
call,794.0,2026-08-20,271.0,0.0,0.0
call,795.0,2026-08-20,381.0,0.0,0.0
call,796.0,2026-08-20,263.0,0.0,0.0
call,797.0,2026-08-20,314.0,0.0,0.0
call,798.0,2026-08-20,430.0,0.0,0.0
call,799.0,2026-08-20,2104.0,0.0,0.0
call,800.0,2026-08-20,1760.0,0.0,0.0
call,801.0,2026-08-20,647.0,0.0,0.0
call,802.0,2026-08-20,583.0,0.0,0.0
call,803.0,2026-08-20,175.0,0.0,0.0
call,804.0,2026-08-20,265.0,0.0,0.0
call,805.0,2026-08-20,542.0,0.0,0.0
call,806.0,2026-08-20,106.0,0.0,0.0
call,808.0,2026-08-20,225.0,0.0,0.0
call,809.0,2026-08-20,20.0,0.0,0.0
call,810.0,2026-08-20,176.0,0.0,0.0
call,815.0,2026-08-20,292.0,0.0,0.0
call,820.0,2026-08-20,79.0,0.0,0.0
call,825.0,2026-08-20,50.0,0.0,0.0
call,830.0,2026-08-20,17.0,0.0,0.0
call,835.0,2026-08-20,140.0,0.0,0.0
call,840.0,2026-08-20,80.0,0.0,0.0
call,845.0,2026-08-20,65.0,0.0,0.0
call,850.0,2026-08-20,145.0,0.0,0.0
call,855.0,2026-08-20,2.0,0.0,0.0
call,865.0,2026-08-20,100.0,0.0,0.0
call,880.0,2026-08-20,996.0,0.0,0.0
call,885.0,2026-08-20,171.0,0.0,0.0
call,890.0,2026-08-20,378.0,0.0,0.0
call,900.0,2026-08-20,11.0,0.0,0.0
call,905.0,2026-08-20,1.0,0.0,0.0
call,910.0,2026-08-20,650.0,0.0,0.0
call,915.0,2026-08-20,180.0,0.0,0.0
call,930.0,2026-08-20,864.0,0.0,0.0
call,935.0,2026-08-20,1917.0,0.0,0.0
put,500.0,2026-08-20,20.0,0.0,-0.0
put,520.0,2026-08-20,2.0,0.0,-0.0
put,565.0,2026-08-20,34.0,0.0,-0.0
put,570.0,2026-08-20,191.0,0.0,-0.0
put,590.0,2026-08-20,1000.0,0.0,-0.0
put,595.0,2026-08-20,49.0,0.0,-0.0
put,605.0,2026-08-20,40.0,0.0,-0.0
put,610.0,2026-08-20,2815.0,0.0,-0.0
put,615.0,2026-08-20,2751.0,0.0,-0.0
put,620.0,2026-08-20,3692.0,0.0,-0.0
