tipo,strike,vencimiento,oi,gamma,gex_contrib
call,500.0,2026-09-25,0.0,0.0,0.0
call,520.0,2026-09-25,0.0,0.0,0.0
call,550.0,2026-09-25,0.0,0.0,0.0
call,555.0,2026-09-25,0.0,0.0,0.0
call,565.0,2026-09-25,0.0,0.0,0.0
call,570.0,2026-09-25,0.0,0.0,0.0
call,575.0,2026-09-25,0.0,0.0,0.0
call,580.0,2026-09-25,0.0,0.0,0.0
call,585.0,2026-09-25,39.0,0.0,0.0
call,590.0,2026-09-25,0.0,0.0,0.0
call,595.0,2026-09-25,4.0,0.0,0.0
call,600.0,2026-09-25,9.0,0.0,0.0
call,605.0,2026-09-25,4.0,0.0,0.0
call,610.0,2026-09-25,0.0,0.0,0.0
call,615.0,2026-09-25,0.0,0.0,0.0
call,620.0,2026-09-25,26.0,0.0,0.0
call,625.0,2026-09-25,0.0,0.0,0.0
call,630.0,2026-09-25,0.0,0.0,0.0
call,635.0,2026-09-25,0.0,0.0,0.0
call,640.0,2026-09-25,0.0,0.0,0.0
call,645.0,2026-09-25,0.0,0.0,0.0
call,650.0,2026-09-25,8.0,0.0,0.0
call,655.0,2026-09-25,0.0,0.0,0.0
call,660.0,2026-09-25,6.0,0.0,0.0
call,665.0,2026-09-25,8.0,0.0,0.0
call,670.0,2026-09-25,21.0,0.0,0.0
call,675.0,2026-09-25,13.0,0.0,0.0
call,680.0,2026-09-25,15.0,0.0,0.0
call,685.0,2026-09-25,18.0,0.0,0.0
call,690.0,2026-09-25,37.0,0.0,0.0
call,695.0,2026-09-25,49.0,0.0,0.0
call,700.0,2026-09-25,71.0,0.0,0.0
call,705.0,2026-09-25,81.0,0.0,0.0
call,710.0,2026-09-25,91.0,0.0,0.0
call,715.0,2026-09-25,77.0,0.0,0.0
call,720.0,2026-09-25,146.0,0.0,0.0
call,721.0,2026-09-25,73.0,0.0,0.0
call,722.0,2026-09-25,90.0,0.0,0.0
call,723.0,2026-09-25,81.0,0.0,0.0
call,724.0,2026-09-25,41.0,0.0,0.0
call,725.0,2026-09-25,23.0,0.0,0.0
call,726.0,2026-09-25,74.0,0.0,0.0
call,727.0,2026-09-25,70.0,0.0,0.0
call,728.0,2026-09-25,86.0,0.0,0.0
call,729.0,2026-09-25,45.0,0.0,0.0
call,730.0,2026-09-25,38.0,0.0,0.0
call,731.0,2026-09-25,58.0,0.0,0.0
call,732.0,2026-09-25,31.0,0.0,0.0
call,733.0,2026-09-25,88.0,0.0,0.0
call,734.0,2026-09-25,25.0,0.0,0.0
call,735.0,2026-09-25,453.0,0.0,0.0
call,736.0,2026-09-25,116.0,0.0,0.0
call,737.0,2026-09-25,83.0,0.0,0.0
call,738.0,2026-09-25,58.0,0.0,0.0
call,739.0,2026-09-25,47.0,0.0,0.0
call,740.0,2026-09-25,434.0,0.0,0.0
call,741.0,2026-09-25,268.0,0.0,0.0
call,742.0,2026-09-25,328.0,0.0,0.0
call,743.0,2026-09-25,226.0,0.0,0.0
call,744.0,2026-09-25,598.0,0.0,0.0
call,745.0,2026-09-25,166.0,0.0,0.0
call,746.0,2026-09-25,246.0,0.0,0.0
call,747.0,2026-09-25,132.0,0.0,0.0
call,748.0,2026-09-25,101.0,0.0,0.0
call,749.0,2026-09-25,274.0,0.0,0.0
call,750.0,2026-09-25,692.0,0.0,0.0
call,751.0,2026-09-25,352.0,0.0,0.0
call,752.0,2026-09-25,525.0,0.0,0.0
call,753.0,2026-09-25,411.0,0.0,0.0
call,754.0,2026-09-25,801.0,0.0,0.0
call,755.0,2026-09-25,1060.0,0.0,0.0
call,756.0,2026-09-25,844.0,0.0,0.0
call,757.0,2026-09-25,1047.0,0.0,0.0
call,758.0,2026-09-25,1609.0,0.0,0.0
call,759.0,2026-09-25,1532.0,0.0,0.0
call,760.0,2026-09-25,5143.0,0.0,0.0
call,761.0,2026-09-25,3193.0,0.0,0.0
call,762.0,2026-09-25,2074.0,0.0,0.0
call,763.0,2026-09-25,4839.0,0.0,0.0
call,764.0,2026-09-25,3223.0,0.0,0.0
call,765.0,2026-09-25,6765.0,0.0,0.0
call,766.0,2026-09-25,2731.0,0.0,0.0
call,767.0,2026-09-25,5237.0,0.0,0.0
call,768.0,2026-09-25,6300.0,0.0,0.0
call,769.0,2026-09-25,6281.0,0.0,0.0
call,770.0,2026-09-25,15712.0,0.0,0.0
call,771.0,2026-09-25,5905.0,0.0,0.0
call,772.0,2026-09-25,28410.0,0.0,0.0
call,773.0,2026-09-25,9170.0,0.0,0.0
call,774.0,2026-09-25,10018.0,0.0,0.0
call,775.0,2026-09-25,15654.0,0.0,0.0
call,776.0,2026-09-25,6453.0,0.0,0.0
call,777.0,2026-09-25,6073.0,0.0,0.0
call,778.0,2026-09-25,5854.0,0.0,0.0
call,779.0,2026-09-25,3127.0,0.0,0.0
call,780.0,2026-09-25,18140.0,0.0,0.0
call,781.0,2026-09-25,3652.0,0.0,0.0
call,782.0,2026-09-25,5374.0,0.0,0.0
call,783.0,2026-09-25,6282.0,0.0,0.0
call,784.0,2026-09-25,2497.0,0.0,0.0
call,785.0,2026-09-25,30711.0,0.0,0.0
call,786.0,2026-09-25,10220.0,0.0,0.0
call,787.0,2026-09-25,3542.0,0.0,0.0
call,788.0,2026-09-25,4557.0,0.0,0.0
call,789.0,2026-09-25,1767.0,0.0,0.0
call,790.0,2026-09-25,21902.0,0.0,0.0
call,791.0,2026-09-25,6297.0,0.0,0.0
call,792.0,2026-09-25,1448.0,0.0,0.0
call,793.0,2026-09-25,1785.0,0.0,0.0
call,794.0,2026-09-25,4213.0,0.0,0.0
call,795.0,2026-09-25,3571.0,0.0,0.0
call,796.0,2026-09-25,2752.0,0.0,0.0
call,797.0,2026-09-25,2976.0,0.0,0.0
call,798.0,2026-09-25,1525.0,0.0,0.0
call,799.0,2026-09-25,598.0,0.0,0.0
call,800.0,2026-09-25,6041.0,0.0,0.0
call,801.0,2026-09-25,905.0,0.0,0.0
call,802.0,2026-09-25,449.0,0.0,0.0
call,803.0,2026-09-25,600.0,0.0,0.0
call,804.0,2026-09-25,678.0,0.0,0.0
call,805.0,2026-09-25,1869.0,0.0,0.0
call,806.0,2026-09-25,770.0,0.0,0.0
call,807.0,2026-09-25,710.0,0.0,0.0
call,808.0,2026-09-25,529.0,0.0,0.0
call,809.0,2026-09-25,2814.0,0.0,0.0
call,810.0,2026-09-25,1430.0,0.0,0.0
call,811.0,2026-09-25,274.0,0.0,0.0
call,812.0,2026-09-25,302.0,0.0,0.0
call,813.0,2026-09-25,609.0,0.0,0.0
call,814.0,2026-09-25,197.0,0.0,0.0
call,815.0,2026-09-25,1322.0,0.0,0.0
call,816.0,2026-09-25,1291.0,0.0,0.0
call,817.0,2026-09-25,577.0,0.0,0.0
call,818.0,2026-09-25,367.0,0.0,0.0
call,819.0,2026-09-25,1715.0,0.0,0.0
call,820.0,2026-09-25,3587.0,0.0,0.0
call,821.0,2026-09-25,4230.0,0.0,0.0
call,822.0,2026-09-25,110.0,0.0,0.0
call,823.0,2026-09-25,522.0,0.0,0.0
call,824.0,2026-09-25,236.0,0.0,0.0
call,825.0,2026-09-25,3332.0,0.0,0.0
call,830.0,2026-09-25,501.0,0.0,0.0
call,835.0,2026-09-25,283.0,0.0,0.0
call,840.0,2026-09-25,224.0,0.0,0.0
call,845.0,2026-09-25,517.0,0.0,0.0
call,850.0,2026-09-25,158.0,0.0,0.0
call,855.0,2026-09-25,203.0,0.0,0.0
call,860.0,2026-09-25,94.0,0.0,0.0
call,865.0,2026-09-25,59.0,0.0,0.0
call,870.0,2026-09-25,242.0,0.0,0.0
call,875.0,2026-09-25,12.0,0.0,0.0
call,880.0,2026-09-25,27.0,0.0,0.0
call,885.0,2026-09-25,0.0,0.0,0.0
call,890.0,2026-09-25,6.0,0.0,0.0
call,895.0,2026-09-25,2755.0,0.0,0.0
call,900.0,2026-09-25,2688.0,0.0,0.0
call,910.0,2026-09-25,0.0,0.0,0.0
call,915.0,2026-09-25,32.0,0.0,0.0
call,920.0,2026-09-25,0.0,0.0,0.0
call,925.0,2026-09-25,2.0,0.0,0.0
call,930.0,2026-09-25,2.0,0.0,0.0
put,500.0,2026-09-25,2482.0,0.0,-0.0
put,505.0,2026-09-25,759.0,0.0,-0.0
put,510.0,2026-09-25,210.0,0.0,-0.0
put,515.0,2026-09-25,78.0,0.0,-0.0
put,520.0,2026-09-25,645.0,0.0,-0.0
put,525.0,2026-09-25,99.0,0.0,-0.0
put,530.0,2026-09-25,18140.0,0.0,-0.0
put,535.0,2026-09-25,109.0,0.0,-0.0
put,540.0,2026-09-25,506.0,0.0,-0.0
put,545.0,2026-09-25,81.0,0.0,-0.0
put,550.0,2026-09-25,237.0,0.0,-0.0
put,555.0,2026-09-25,247.0,0.0,-0.0
put,560.0,2026-09-25,1150.0,0.0,-0.0
put,565.0,2026-09-25,24.0,0.0,-0.0
put,570.0,2026-09-25,76.0,0.0,-0.0
put,575.0,2026-09-25,157.0,0.0,-0.0
put,580.0,2026-09-25,196.0,0.0,-0.0
put,585.0,2026-09-25,52.0,0.0,-0.0
put,590.0,2026-09-25,362.0,0.0,-0.0
put,595.0,2026-09-25,2157.0,0.0,-0.0
put,600.0,2026-09-25,599.0,0.0,-0.0
put,605.0,2026-09-25,1015.0,0.0,-0.0
put,610.0,2026-09-25,864.0,0.0,-0.0
put,615.0,2026-09-25,995.0,0.0,-0.0
put,620.0,2026-09-25,4758.0,0.0,-0.0
put,625.0,2026-09-25,1173.0,0.0,-0.0
put,630.0,2026-09-25,890.0,0.0,-0.0
put,635.0,2026-09-25,1271.0,0.0,-0.0
put,640.0,2026-09-25,12139.0,0.0,-0.0
put,645.0,2026-09-25,1434.0,0.0,-0.0
put,650.0,2026-09-25,1081.0,0.0,-0.0
put,655.0,2026-09-25,1454.0,0.0,-0.0
put,660.0,2026-09-25,1480.0,0.0,-0.0
put,665.0,2026-09-25,2649.0,0.0,-0.0
put,670.0,2026-09-25,8686.0,0.0,-0.0
put,675.0,2026-09-25,11458.0,0.0,-0.0
put,680.0,2026-09-25,3601.0,0.0,-0.0
put,685.0,2026-09-25,1770.0,0.0,-0.0
put,690.0,2026-09-25,1794.0,0.0,-0.0
put,695.0,2026-09-25,3848.0,0.0,-0.0
put,700.0,2026-09-25,2143.0,0.0,-0.0
put,705.0,2026-09-25,1907.0,0.0,-0.0
put,710.0,2026-09-25,3449.0,0.0,-0.0
put,715.0,2026-09-25,4170.0,0.0,-0.0
put,720.0,2026-09-25,5386.0,0.0,-0.0
put,721.0,2026-09-25,636.0,0.0,-0.0
put,722.0,2026-09-25,1428.0,0.0,-0.0
put,723.0,2026-09-25,1097.0,0.0,-0.0
put,724.0,2026-09-25,717.0,0.0,-0.0
put,725.0,2026-09-25,12369.0,0.0,-0.0
put,726.0,2026-09-25,5082.0,0.0,-0.0
put,727.0,2026-09-25,18950.0,0.0,-0.0
put,728.0,2026-09-25,1737.0,0.0,-0.0
put,729.0,2026-09-25,630.0,0.0,-0.0
put,730.0,2026-09-25,135841.0,0.0,-0.0
put,731.0,2026-09-25,6034.0,0.0,-0.0
put,732.0,2026-09-25,2460.0,0.0,-0.0
put,733.0,2026-09-25,761.0,0.0,-0.0
put,734.0,2026-09-25,2518.0,0.0,-0.0
put,735.0,2026-09-25,3788.0,0.0,-0.0
put,736.0,2026-09-25,2121.0,0.0,-0.0
put,737.0,2026-09-25,909.0,0.0,-0.0
put,738.0,2026-09-25,1298.0,0.0,-0.0
put,739.0,2026-09-25,1683.0,0.0,-0.0
