tipo,strike,vencimiento,oi,gamma,gex_contrib
call,540.0,2026-08-17,1.0,3.578964479881979e-05,19.128253655232612
call,600.0,2026-08-17,5.0,0.00010238752294738142,273.61189543477184
call,605.0,2026-08-17,39.0,0.00011254064889586997,2345.8052612008837
call,640.0,2026-08-17,41.0,0.00026309919935742237,5765.292118811336
call,645.0,2026-08-17,31.0,0.00030544928201687893,5060.794895288443
call,650.0,2026-08-17,7.0,0.0003724642054288388,1393.4792835442465
call,652.0,2026-08-17,1.0,0.00039612341690817255,211.71345063605798
call,655.0,2026-08-17,3.0,0.00042016789993814196,673.6930371604196
call,660.0,2026-08-17,17.0,0.0004901539247761711,4453.478293813771
call,665.0,2026-08-17,2.0,0.0005774325098910438,617.2330337482271
call,670.0,2026-08-17,17.0,0.000693243702383582,6298.7270423229065
call,671.0,2026-08-17,3.0,0.0007193978408625015,1153.4753521357977
call,672.0,2026-08-17,2.0,0.0007483564427186259,799.9381911340723
call,675.0,2026-08-17,47.0,0.0008423216793284549,21158.933348097737
call,680.0,2026-08-17,14.0,0.001064424643578485,7964.543535198688
call,682.0,2026-08-17,5.0,0.0011362803923769666,3036.501157112713
call,683.0,2026-08-17,5.0,0.001198229513692084,3202.0488333882563
call,684.0,2026-08-17,0.0,0.0012634394322107504,0.0
call,685.0,2026-08-17,48.0,0.0013231664151248206,33944.83018832576
call,686.0,2026-08-17,0.0,0.0,0.0
call,687.0,2026-08-17,2.0,0.0014468624979917656,1546.5899715630944
call,689.0,2026-08-17,0.0,0.0,0.0
call,690.0,2026-08-17,56.0,0.0016818485244179723,50337.63873524571
call,692.0,2026-08-17,8.0,0.0018680994272188341,7987.445507861529
call,693.0,2026-08-17,1.0,0.001971506597162242,1053.6980315246783
call,694.0,2026-08-17,3.0,0.002083373161241997,3340.4598322295924
call,695.0,2026-08-17,34.0,0.00038435094997177674,6984.330947416806
call,696.0,2026-08-17,174.0,0.0004125337593300462,38364.24685255698
call,697.0,2026-08-17,11.0,0.0004437521222899396,2608.8617317148232
call,698.0,2026-08-17,2.0,0.00047844276541790954,511.42025174424293
call,699.0,2026-08-17,14.0,0.0005171212563253542,3869.353066773709
call,700.0,2026-08-17,108.0,0.0005812972863372067,33553.66661231852
