tipo,strike,vencimiento,oi,gamma,gex_contrib
call,530.0,2026-08-20,2.0,0.0,0.0
call,570.0,2026-08-20,26.0,0.0,0.0
call,600.0,2026-08-20,35.0,0.0,0.0
call,650.0,2026-08-20,3.0,0.0,0.0
call,654.0,2026-08-20,1.0,0.0,0.0
call,665.0,2026-08-20,16.0,0.0,0.0
call,672.0,2026-08-20,15.0,0.0,0.0
call,674.0,2026-08-20,128.0,0.0,0.0
call,675.0,2026-08-20,38.0,0.0,0.0
call,677.0,2026-08-20,70.0,0.0,0.0
call,678.0,2026-08-20,38.0,0.0,0.0
call,680.0,2026-08-20,63.0,0.0,0.0
call,681.0,2026-08-20,1.0,0.0,0.0
call,683.0,2026-08-20,1.0,0.0,0.0
call,685.0,2026-08-20,43.0,0.0,0.0
call,688.0,2026-08-20,7.0,0.0,0.0
call,690.0,2026-08-20,28.0,0.0,0.0
call,692.0,2026-08-20,140.0,0.0,0.0
call,693.0,2026-08-20,1.0,0.0,0.0
call,694.0,2026-08-20,3.0,0.0,0.0
call,695.0,2026-08-20,15.0,0.0,0.0
call,696.0,2026-08-20,8.0,0.0,0.0
call,697.0,2026-08-20,14.0,0.0,0.0
call,699.0,2026-08-20,1.0,0.0,0.0
call,700.0,2026-08-20,37.0,0.0,0.0
call,702.0,2026-08-20,7.0,0.0,0.0
call,703.0,2026-08-20,52.0,0.0,0.0
call,704.0,2026-08-20,6.0,0.0,0.0
call,705.0,2026-08-20,63.0,0.0,0.0
call,706.0,2026-08-20,7.0,0.0,0.0
call,707.0,2026-08-20,4.0,0.0,0.0
call,708.0,2026-08-20,12.0,0.0,0.0
call,709.0,2026-08-20,94.0,0.0,0.0
call,710.0,2026-08-20,259.0,0.0,0.0
call,711.0,2026-08-20,65.0,0.0,0.0
call,712.0,2026-08-20,313.0,0.0,0.0
call,713.0,2026-08-20,94.0,0.0,0.0
call,714.0,2026-08-20,212.0,0.0,0.0
call,715.0,2026-08-20,214.0,0.0,0.0
call,716.0,2026-08-20,290.0,0.0,0.0
call,717.0,2026-08-20,1003.0,0.0,0.0
call,718.0,2026-08-20,1836.0,0.0,0.0
call,719.0,2026-08-20,945.0,0.0,0.0
call,720.0,2026-08-20,2008.0,0.0,0.0
call,721.0,2026-08-20,958.0,0.0,0.0
call,722.0,2026-08-20,3838.0,0.0,0.0
call,723.0,2026-08-20,2009.0,0.0,0.0
call,724.0,2026-08-20,691.0,0.0,0.0
call,725.0,2026-08-20,2386.0,0.0,0.0
call,726.0,2026-08-20,659.0,0.0,0.0
call,727.0,2026-08-20,761.0,0.0,0.0
call,728.0,2026-08-20,1221.0,0.0,0.0
call,729.0,2026-08-20,776.0,0.0,0.0
call,730.0,2026-08-20,6170.0,0.0,0.0
call,731.0,2026-08-20,1107.0,0.0,0.0
call,732.0,2026-08-20,1170.0,0.0,0.0
call,733.0,2026-08-20,5459.0,0.0,0.0
call,734.0,2026-08-20,1185.0,0.0,0.0
call,735.0,2026-08-20,1703.0,0.0,0.0
call,736.0,2026-08-20,675.0,0.0,0.0
call,737.0,2026-08-20,655.0,0.0,0.0
call,738.0,2026-08-20,360.0,0.0,0.0
call,739.0,2026-08-20,342.0,0.0,0.0
call,740.0,2026-08-20,2548.0,0.0,0.0
call,741.0,2026-08-20,354.0,0.0,0.0
call,742.0,2026-08-20,438.0,0.0,0.0
call,743.0,2026-08-20,327.0,0.0,0.0
call,744.0,2026-08-20,253.0,0.0,0.0
call,745.0,2026-08-20,2776.0,0.0,0.0
call,746.0,2026-08-20,269.0,0.0,0.0
call,747.0,2026-08-20,164.0,0.0,0.0
call,748.0,2026-08-20,1329.0,0.0,0.0
call,749.0,2026-08-20,534.0,0.0,0.0
call,750.0,2026-08-20,1440.0,0.0,0.0
call,751.0,2026-08-20,381.0,0.0,0.0
call,752.0,2026-08-20,324.0,0.0,0.0
call,753.0,2026-08-20,691.0,0.0,0.0
call,754.0,2026-08-20,461.0,0.0,0.0
call,755.0,2026-08-20,341.0,0.0,0.0
call,756.0,2026-08-20,210.0,0.0,0.0
call,757.0,2026-08-20,86.0,0.0,0.0
call,758.0,2026-08-20,489.0,0.0,0.0
call,759.0,2026-08-20,15.0,0.0,0.0
call,760.0,2026-08-20,487.0,0.0,0.0
call,765.0,2026-08-20,166.0,0.0,0.0
call,770.0,2026-08-20,35.0,0.0,0.0
call,775.0,2026-08-20,108.0,0.0,0.0
call,780.0,2026-08-20,172.0,0.0,0.0
call,785.0,2026-08-20,2.0,0.0,0.0
call,790.0,2026-08-20,29.0,0.0,0.0
call,795.0,2026-08-20,91.0,0.0,0.0
call,800.0,2026-08-20,5.0,0.0,0.0
call,805.0,2026-08-20,10.0,0.0,0.0
call,820.0,2026-08-20,2.0,0.0,0.0
call,950.0,2026-08-20,1.0,0.0,0.0
put,500.0,2026-08-20,242.0,0.0,-0.0
put,505.0,2026-08-20,739.0,0.0,-0.0
put,515.0,2026-08-20,15406.0,0.0,-0.0
put,520.0,2026-08-20,25671.0,0.0,-0.0
put,525.0,2026-08-20,2679.0,0.0,-0.0
put,565.0,2026-08-20,1763.0,0.0,-0.0
put,575.0,2026-08-20,2.0,0.0,-0.0
put,580.0,2026-08-20,2.0,0.0,-0.0
put,585.0,2026-08-20,15.0,0.0,-0.0
put,590.0,2026-08-20,2644.0,0.0,-0.0
put,595.0,2026-08-20,3.0,0.0,-0.0
put,600.0,2026-08-20,60.0,0.0,-0.0
put,605.0,2026-08-20,42.0,0.0,-0.0
put,610.0,2026-08-20,39.0,0.0,-0.0
put,615.0,2026-08-20,201.0,0.0,-0.0
put,620.0,2026-08-20,614.0,0.0,-0.0
put,625.0,2026-08-20,164.0,0.0,-0.0
put,630.0,2026-08-20,128.0,0.0,-0.0
put,635.0,2026-08-20,186.0,0.0,-0.0
put,640.0,2026-08-20,219.0,0.0,-0.0
put,645.0,2026-08-20,90.0,0.0,-0.0
