tipo,strike,vencimiento,oi,gamma,gex_contrib
call,640.0,2026-09-24,2.0,0.0,0.0
call,650.0,2026-09-24,0.0,0.0,0.0
call,655.0,2026-09-24,0.0,0.0,0.0
call,660.0,2026-09-24,0.0,0.0,0.0
call,670.0,2026-09-24,0.0,0.0,0.0
call,675.0,2026-09-24,0.0,0.0,0.0
call,680.0,2026-09-24,0.0,0.0,0.0
call,682.0,2026-09-24,0.0,0.0,0.0
call,683.0,2026-09-24,0.0,0.0,0.0
call,684.0,2026-09-24,0.0,0.0,0.0
call,685.0,2026-09-24,1.0,0.0,0.0
call,686.0,2026-09-24,0.0,0.0,0.0
call,688.0,2026-09-24,0.0,0.0,0.0
call,690.0,2026-09-24,0.0,0.0,0.0
call,691.0,2026-09-24,0.0,0.0,0.0
call,693.0,2026-09-24,0.0,0.0,0.0
call,695.0,2026-09-24,30.0,0.0,0.0
call,696.0,2026-09-24,5.0,0.0,0.0
call,697.0,2026-09-24,3.0,0.0,0.0
call,698.0,2026-09-24,1.0,0.0,0.0
call,699.0,2026-09-24,6.0,0.0,0.0
call,700.0,2026-09-24,40.0,0.0,0.0
call,701.0,2026-09-24,12.0,0.0,0.0
call,702.0,2026-09-24,169.0,0.0,0.0
call,703.0,2026-09-24,81.0,0.0,0.0
call,704.0,2026-09-24,78.0,0.0,0.0
call,705.0,2026-09-24,93.0,0.0,0.0
call,706.0,2026-09-24,81.0,0.0,0.0
call,707.0,2026-09-24,78.0,0.0,0.0
call,708.0,2026-09-24,50.0,0.0,0.0
call,709.0,2026-09-24,69.0,0.0,0.0
call,710.0,2026-09-24,461.0,0.0,0.0
call,711.0,2026-09-24,48.0,0.0,0.0
call,712.0,2026-09-24,54.0,0.0,0.0
call,713.0,2026-09-24,103.0,0.0,0.0
call,714.0,2026-09-24,189.0,0.0,0.0
call,715.0,2026-09-24,1085.0,0.0,0.0
call,716.0,2026-09-24,240.0,0.0,0.0
call,717.0,2026-09-24,459.0,0.0,0.0
call,718.0,2026-09-24,424.0,0.0,0.0
call,719.0,2026-09-24,533.0,0.0,0.0
call,720.0,2026-09-24,1092.0,0.0,0.0
call,721.0,2026-09-24,421.0,0.0,0.0
call,722.0,2026-09-24,833.0,0.0,0.0
call,723.0,2026-09-24,269.0,0.0,0.0
call,724.0,2026-09-24,278.0,0.0,0.0
call,725.0,2026-09-24,749.0,0.0,0.0
call,726.0,2026-09-24,334.0,0.0,0.0
call,727.0,2026-09-24,254.0,0.0,0.0
call,728.0,2026-09-24,273.0,0.0,0.0
call,729.0,2026-09-24,1468.0,0.0,0.0
call,730.0,2026-09-24,2244.0,0.0,0.0
call,731.0,2026-09-24,403.0,0.0,0.0
call,732.0,2026-09-24,4521.0,0.0,0.0
call,733.0,2026-09-24,844.0,0.0,0.0
call,734.0,2026-09-24,363.0,0.0,0.0
call,735.0,2026-09-24,1382.0,0.0,0.0
call,736.0,2026-09-24,1044.0,0.0,0.0
call,737.0,2026-09-24,560.0,0.0,0.0
call,738.0,2026-09-24,718.0,0.0,0.0
call,739.0,2026-09-24,772.0,0.0,0.0
call,740.0,2026-09-24,1487.0,0.0,0.0
call,741.0,2026-09-24,336.0,0.0,0.0
call,742.0,2026-09-24,1188.0,0.0,0.0
call,743.0,2026-09-24,1147.0,0.0,0.0
call,744.0,2026-09-24,1139.0,0.0,0.0
call,745.0,2026-09-24,1134.0,0.0,0.0
call,746.0,2026-09-24,1360.0,0.0,0.0
call,747.0,2026-09-24,1290.0,0.0,0.0
call,748.0,2026-09-24,1086.0,0.0,0.0
call,749.0,2026-09-24,999.0,0.0,0.0
call,750.0,2026-09-24,4324.0,0.0,0.0
call,751.0,2026-09-24,541.0,0.0,0.0
call,752.0,2026-09-24,1556.0,0.0,0.0
call,753.0,2026-09-24,607.0,0.0,0.0
call,754.0,2026-09-24,2502.0,0.0,0.0
call,755.0,2026-09-24,4395.0,0.0,0.0
call,756.0,2026-09-24,586.0,0.0,0.0
call,757.0,2026-09-24,1305.0,0.0,0.0
call,758.0,2026-09-24,337.0,0.0,0.0
call,759.0,2026-09-24,405.0,0.0,0.0
call,760.0,2026-09-24,1684.0,0.0,0.0
call,761.0,2026-09-24,806.0,0.0,0.0
call,762.0,2026-09-24,166.0,0.0,0.0
call,763.0,2026-09-24,323.0,0.0,0.0
call,764.0,2026-09-24,15.0,0.0,0.0
call,765.0,2026-09-24,336.0,0.0,0.0
call,766.0,2026-09-24,137.0,0.0,0.0
call,767.0,2026-09-24,28.0,0.0,0.0
call,768.0,2026-09-24,61.0,0.0,0.0
call,769.0,2026-09-24,2.0,0.0,0.0
call,770.0,2026-09-24,96.0,0.0,0.0
call,771.0,2026-09-24,5.0,0.0,0.0
call,773.0,2026-09-24,50.0,0.0,0.0
call,774.0,2026-09-24,3.0,0.0,0.0
call,775.0,2026-09-24,117.0,0.0,0.0
call,780.0,2026-09-24,53.0,0.0,0.0
call,785.0,2026-09-24,191.0,0.0,0.0
call,790.0,2026-09-24,7.0,0.0,0.0
call,795.0,2026-09-24,9.0,0.0,0.0
call,800.0,2026-09-24,52.0,0.0,0.0
call,810.0,2026-09-24,10.0,0.0,0.0
call,840.0,2026-09-24,12.0,0.0,0.0
call,845.0,2026-09-24,20.0,0.0,0.0
put,500.0,2026-09-24,580.0,0.0,-0.0
put,505.0,2026-09-24,57.0,0.0,-0.0
put,510.0,2026-09-24,23.0,0.0,-0.0
put,515.0,2026-09-24,9.0,0.0,-0.0
put,520.0,2026-09-24,30.0,0.0,-0.0
put,525.0,2026-09-24,7.0,0.0,-0.0
put,530.0,2026-09-24,3.0,0.0,-0.0
put,535.0,2026-09-24,97.0,0.0,-0.0
put,540.0,2026-09-24,250.0,0.0,-0.0
put,545.0,2026-09-24,120.0,0.0,-0.0
put,550.0,2026-09-24,203.0,0.0,-0.0
put,555.0,2026-09-24,112.0,0.0,-0.0
put,560.0,2026-09-24,21.0,0.0,-0.0
put,570.0,2026-09-24,10.0,0.0,-0.0
put,575.0,2026-09-24,8.0,0.0,-0.0
put,580.0,2026-09-24,101.0,0.0,-0.0
put,585.0,2026-09-24,150.0,0.0,-0.0
put,590.0,2026-09-24,26.0,0.0,-0.0
put,595.0,2026-09-24,56.0,0.0,-0.0
put,600.0,2026-09-24,93.0,0.0,-0.0
put,605.0,2026-09-24,18.0,0.0,-0.0
put,610.0,2026-09-24,44.0,0.0,-0.0
put,615.0,2026-09-24,48.0,0.0,-0.0
put,620.0,2026-09-24,85.0,0.0,-0.0
put,625.0,2026-09-24,270.0,0.0,-0.0
put,630.0,2026-09-24,60.0,0.0,-0.0
put,635.0,2026-09-24,60.0,0.0,-0.0
put,640.0,2026-09-24,28.0,0.0,-0.0
put,645.0,2026-09-24,419.0,0.0,-0.0
put,650.0,2026-09-24,693.0,0.0,-0.0
put,655.0,2026-09-24,7832.0,0.0,-0.0
put,660.0,2026-09-24,988.0,0.0,-0.0
put,665.0,2026-09-24,982.0,0.0,-0.0
put,666.0,2026-09-24,391.0,0.0,-0.0
put,667.0,2026-09-24,152.0,0.0,-0.0
put,668.0,2026-09-24,234.0,0.0,-0.0
put,669.0,2026-09-24,675.0,0.0,-0.0
put,670.0,2026-09-24,907.0,0.0,-0.0
put,671.0,2026-09-24,1215.0,0.0,-0.0
put,672.0,2026-09-24,960.0,0.0,-0.0
put,673.0,2026-09-24,220.0,0.0,-0.0
put,674.0,2026-09-24,293.0,0.0,-0.0
put,675.0,2026-09-24,1191.0,0.0,-0.0
put,676.0,2026-09-24,243.0,0.0,-0.0
put,677.0,2026-09-24,813.0,0.0,-0.0
put,678.0,2026-09-24,302.0,0.0,-0.0
put,679.0,2026-09-24,88.0,0.0,-0.0
put,680.0,2026-09-24,1457.0,0.0,-0.0
put,681.0,2026-09-24,162.0,0.0,-0.0
put,682.0,2026-09-24,218.0,0.0,-0.0
put,683.0,2026-09-24,235.0,0.0,-0.0
put,684.0,2026-09-24,699.0,0.0,-0.0
put,685.0,2026-09-24,897.0,0.0,-0.0
