tipo,strike,vencimiento,oi,gamma,gex_contrib
call,520.0,2026-08-25,4,0.0,0.0
call,625.0,2026-08-25,26,0.0,0.0
call,630.0,2026-08-25,6,0.0,0.0
call,660.0,2026-08-25,1,0.0,0.0
call,680.0,2026-08-25,1,0.0,0.0
call,690.0,2026-08-25,4,0.0,0.0
call,700.0,2026-08-25,2,0.0,0.0
call,709.0,2026-08-25,4,0.0,0.0
call,711.0,2026-08-25,1,0.0,0.0
call,714.0,2026-08-25,1,0.0,0.0
call,715.0,2026-08-25,1,0.0,0.0
call,720.0,2026-08-25,9,0.0,0.0
call,722.0,2026-08-25,3,0.0,0.0
call,723.0,2026-08-25,7,0.0,0.0
call,727.0,2026-08-25,1,0.0,0.0
call,730.0,2026-08-25,1,0.0,0.0
call,731.0,2026-08-25,4,0.0,0.0
call,732.0,2026-08-25,13,0.0,0.0
call,733.0,2026-08-25,1,0.0,0.0
call,734.0,2026-08-25,1,0.0,0.0
call,736.0,2026-08-25,1,0.0,0.0
call,737.0,2026-08-25,8,0.0,0.0
call,738.0,2026-08-25,1,0.0,0.0
call,739.0,2026-08-25,4,0.0,0.0
call,740.0,2026-08-25,4,0.0,0.0
call,742.0,2026-08-25,2,0.0,0.0
call,743.0,2026-08-25,16,0.0,0.0
call,744.0,2026-08-25,17,0.0,0.0
call,745.0,2026-08-25,20,0.0,0.0
call,746.0,2026-08-25,11,0.0,0.0
call,747.0,2026-08-25,72,0.0,0.0
call,748.0,2026-08-25,47,0.0,0.0
call,749.0,2026-08-25,59,0.0,0.0
call,750.0,2026-08-25,107,0.0,0.0
call,751.0,2026-08-25,34,0.0,0.0
call,752.0,2026-08-25,38,0.0,0.0
call,753.0,2026-08-25,22,0.0,0.0
call,754.0,2026-08-25,22,0.0,0.0
call,755.0,2026-08-25,37,0.0,0.0
call,756.0,2026-08-25,99,0.0,0.0
call,757.0,2026-08-25,68,0.0,0.0
call,758.0,2026-08-25,133,0.0,0.0
call,759.0,2026-08-25,96,0.0,0.0
call,760.0,2026-08-25,738,0.0,0.0
call,761.0,2026-08-25,180,0.0,0.0
call,762.0,2026-08-25,289,0.0,0.0
call,763.0,2026-08-25,328,0.0,0.0
call,764.0,2026-08-25,1347,0.0,0.0
call,765.0,2026-08-25,2948,0.0,0.0
call,766.0,2026-08-25,2660,0.0,0.0
call,767.0,2026-08-25,2420,0.0,0.0
call,768.0,2026-08-25,1256,0.0,0.0
call,769.0,2026-08-25,1526,0.0,0.0
call,770.0,2026-08-25,2461,0.0,0.0
call,771.0,2026-08-25,3341,0.0,0.0
call,772.0,2026-08-25,1298,0.0,0.0
call,773.0,2026-08-25,2664,0.0,0.0
call,774.0,2026-08-25,1123,0.0,0.0
call,775.0,2026-08-25,3019,0.0,0.0
call,776.0,2026-08-25,1770,0.0,0.0
call,777.0,2026-08-25,1832,0.0,0.0
call,778.0,2026-08-25,1510,0.0,0.0
call,779.0,2026-08-25,1047,0.0,0.0
call,780.0,2026-08-25,3508,0.0,0.0
call,781.0,2026-08-25,855,0.0,0.0
call,782.0,2026-08-25,1071,0.0,0.0
call,783.0,2026-08-25,892,0.0,0.0
