tipo,strike,vencimiento,oi,gamma,gex_contrib
call,595.0,2026-09-17,2.0,0.0,0.0
call,600.0,2026-09-17,37.0,0.0,0.0
call,665.0,2026-09-17,67.0,0.0,0.0
call,670.0,2026-09-17,10.0,0.0,0.0
call,673.0,2026-09-17,3.0,0.0,0.0
call,675.0,2026-09-17,36.0,0.0,0.0
call,678.0,2026-09-17,1.0,0.0,0.0
call,680.0,2026-09-17,18.0,0.0,0.0
call,684.0,2026-09-17,17.0,0.0,0.0
call,685.0,2026-09-17,26.0,0.0,0.0
call,690.0,2026-09-17,46.0,0.0,0.0
call,691.0,2026-09-17,3.0,0.0,0.0
call,695.0,2026-09-17,144.0,0.0,0.0
call,697.0,2026-09-17,17.0,0.0,0.0
call,698.0,2026-09-17,46.0,0.0,0.0
call,699.0,2026-09-17,52.0,0.0,0.0
call,700.0,2026-09-17,280.0,0.0,0.0
call,701.0,2026-09-17,166.0,0.0,0.0
call,702.0,2026-09-17,302.0,0.0,0.0
call,703.0,2026-09-17,640.0,0.0,0.0
call,704.0,2026-09-17,691.0,0.0,0.0
call,705.0,2026-09-17,1401.0,0.0,0.0
call,706.0,2026-09-17,1530.0,0.0,0.0
call,707.0,2026-09-17,1461.0,0.0,0.0
call,708.0,2026-09-17,1386.0,0.0,0.0
call,709.0,2026-09-17,1051.0,0.0,0.0
call,710.0,2026-09-17,1836.0,0.0,0.0
call,711.0,2026-09-17,912.0,0.0,0.0
call,712.0,2026-09-17,1204.0,0.0,0.0
call,713.0,2026-09-17,978.0,0.0,0.0
call,714.0,2026-09-17,1615.0,0.0,0.0
call,715.0,2026-09-17,5093.0,0.0,0.0
call,716.0,2026-09-17,1340.0,0.0,0.0
call,717.0,2026-09-17,1114.0,0.0,0.0
call,718.0,2026-09-17,2514.0,0.0,0.0
call,719.0,2026-09-17,860.0,0.0,0.0
call,720.0,2026-09-17,1897.0,0.0,0.0
call,721.0,2026-09-17,727.0,0.0,0.0
call,722.0,2026-09-17,875.0,0.0,0.0
call,723.0,2026-09-17,10360.0,0.0,0.0
call,724.0,2026-09-17,751.0,0.0,0.0
call,725.0,2026-09-17,2431.0,0.0,0.0
call,726.0,2026-09-17,1012.0,0.0,0.0
call,727.0,2026-09-17,2240.0,0.0,0.0
call,728.0,2026-09-17,557.0,0.0,0.0
call,729.0,2026-09-17,519.0,0.0,0.0
call,730.0,2026-09-17,2714.0,0.0,0.0
call,731.0,2026-09-17,395.0,0.0,0.0
call,732.0,2026-09-17,516.0,0.0,0.0
call,733.0,2026-09-17,626.0,0.0,0.0
call,734.0,2026-09-17,354.0,0.0,0.0
call,735.0,2026-09-17,1051.0,0.0,0.0
call,736.0,2026-09-17,522.0,0.0,0.0
call,737.0,2026-09-17,383.0,0.0,0.0
call,738.0,2026-09-17,221.0,0.0,0.0
call,739.0,2026-09-17,1181.0,0.0,0.0
call,740.0,2026-09-17,853.0,0.0,0.0
call,741.0,2026-09-17,92.0,0.0,0.0
call,742.0,2026-09-17,379.0,0.0,0.0
call,743.0,2026-09-17,50.0,0.0,0.0
call,744.0,2026-09-17,236.0,0.0,0.0
call,745.0,2026-09-17,1045.0,0.0,0.0
call,746.0,2026-09-17,386.0,0.0,0.0
call,747.0,2026-09-17,46.0,0.0,0.0
call,748.0,2026-09-17,26.0,0.0,0.0
call,750.0,2026-09-17,212.0,0.0,0.0
call,751.0,2026-09-17,2.0,0.0,0.0
call,755.0,2026-09-17,56.0,0.0,0.0
call,758.0,2026-09-17,9.0,0.0,0.0
call,759.0,2026-09-17,5.0,0.0,0.0
call,760.0,2026-09-17,69.0,0.0,0.0
call,765.0,2026-09-17,167.0,0.0,0.0
call,770.0,2026-09-17,29.0,0.0,0.0
call,775.0,2026-09-17,202.0,0.0,0.0
call,780.0,2026-09-17,21.0,0.0,0.0
call,800.0,2026-09-17,3.0,0.0,0.0
put,500.0,2026-09-17,10.0,0.0,-0.0
put,505.0,2026-09-17,81.0,0.0,-0.0
put,510.0,2026-09-17,175.0,0.0,-0.0
put,515.0,2026-09-17,100.0,0.0,-0.0
put,520.0,2026-09-17,402.0,0.0,-0.0
put,525.0,2026-09-17,159.0,0.0,-0.0
put,530.0,2026-09-17,623.0,0.0,-0.0
put,535.0,2026-09-17,435.0,0.0,-0.0
put,540.0,2026-09-17,93.0,0.0,-0.0
put,545.0,2026-09-17,5328.0,0.0,-0.0
put,550.0,2026-09-17,2747.0,0.0,-0.0
put,555.0,2026-09-17,4360.0,0.0,-0.0
put,565.0,2026-09-17,1541.0,0.0,-0.0
put,570.0,2026-09-17,666.0,0.0,-0.0
put,575.0,2026-09-17,654.0,0.0,-0.0
put,580.0,2026-09-17,413.0,0.0,-0.0
