tipo,strike,vencimiento,oi,gamma,gex_contrib
call,565.0,2026-09-15,4.0,0.0,0.0
call,595.0,2026-09-15,29.0,0.0,0.0
call,625.0,2026-09-15,22.0,0.0,0.0
call,635.0,2026-09-15,5.0,0.0,0.0
call,655.0,2026-09-15,9.0,0.0,0.0
call,660.0,2026-09-15,5.0,0.0,0.0
call,665.0,2026-09-15,5.0,0.0,0.0
call,670.0,2026-09-15,10.0,0.0,0.0
call,675.0,2026-09-15,5.0,0.0,0.0
call,680.0,2026-09-15,4.0,0.0,0.0
call,685.0,2026-09-15,19.0,0.0,0.0
call,690.0,2026-09-15,9.0,0.0,0.0
call,695.0,2026-09-15,1.0,0.0,0.0
call,700.0,2026-09-15,11.0,0.0,0.0
call,705.0,2026-09-15,5.0,0.0,0.0
call,710.0,2026-09-15,32.0,0.0,0.0
call,715.0,2026-09-15,14.0,0.0,0.0
call,718.0,2026-09-15,5.0,0.0,0.0
call,719.0,2026-09-15,2.0,0.0,0.0
call,720.0,2026-09-15,11.0,0.0,0.0
call,722.0,2026-09-15,4.0,0.0,0.0
call,723.0,2026-09-15,3.0,0.0,0.0
call,724.0,2026-09-15,6.0,0.0,0.0
call,725.0,2026-09-15,31.0,0.0,0.0
call,726.0,2026-09-15,5.0,0.0,0.0
call,727.0,2026-09-15,4.0,0.0,0.0
call,728.0,2026-09-15,10.0,0.0,0.0
call,729.0,2026-09-15,11.0,0.0,0.0
call,730.0,2026-09-15,66.0,0.0,0.0
call,731.0,2026-09-15,6.0,0.0,0.0
call,732.0,2026-09-15,7.0,0.0,0.0
call,735.0,2026-09-15,43.0,0.0,0.0
call,736.0,2026-09-15,10.0,0.0,0.0
call,737.0,2026-09-15,5.0,0.0,0.0
call,738.0,2026-09-15,3.0,0.0,0.0
call,740.0,2026-09-15,113.0,0.0,0.0
call,741.0,2026-09-15,57.0,0.0,0.0
call,742.0,2026-09-15,17.0,0.0,0.0
call,743.0,2026-09-15,20.0,0.0,0.0
call,744.0,2026-09-15,39.0,0.0,0.0
call,745.0,2026-09-15,321.0,0.0,0.0
call,746.0,2026-09-15,223.0,0.0,0.0
call,747.0,2026-09-15,124.0,0.0,0.0
call,748.0,2026-09-15,237.0,0.0,0.0
call,749.0,2026-09-15,171.0,0.0,0.0
call,750.0,2026-09-15,299.0,0.0,0.0
call,751.0,2026-09-15,72.0,0.0,0.0
call,752.0,2026-09-15,78.0,0.0,0.0
call,753.0,2026-09-15,115.0,0.0,0.0
call,754.0,2026-09-15,121.0,0.0,0.0
call,755.0,2026-09-15,394.0,0.0,0.0
call,756.0,2026-09-15,381.0,0.0,0.0
call,757.0,2026-09-15,680.0,0.0,0.0
call,758.0,2026-09-15,342.0,0.0,0.0
call,759.0,2026-09-15,552.0,0.0,0.0
call,760.0,2026-09-15,1004.0,0.0,0.0
call,761.0,2026-09-15,1055.0,0.0,0.0
call,762.0,2026-09-15,727.0,0.0,0.0
call,763.0,2026-09-15,540.0,0.0,0.0
call,764.0,2026-09-15,667.0,0.0,0.0
call,765.0,2026-09-15,2008.0,0.0,0.0
call,766.0,2026-09-15,2211.0,0.0,0.0
call,767.0,2026-09-15,1361.0,0.0,0.0
call,768.0,2026-09-15,1328.0,0.0,0.0
call,769.0,2026-09-15,1241.0,0.0,0.0
call,770.0,2026-09-15,5111.0,0.0,0.0
call,771.0,2026-09-15,1702.0,0.0,0.0
call,772.0,2026-09-15,2603.0,0.0,0.0
call,773.0,2026-09-15,825.0,0.0,0.0
call,774.0,2026-09-15,2133.0,0.0,0.0
call,775.0,2026-09-15,3590.0,0.0,0.0
call,776.0,2026-09-15,719.0,0.0,0.0
call,777.0,2026-09-15,471.0,0.0,0.0
call,778.0,2026-09-15,236.0,0.0,0.0
call,779.0,2026-09-15,105.0,0.0,0.0
call,780.0,2026-09-15,2849.0,0.0,0.0
call,781.0,2026-09-15,396.0,0.0,0.0
call,782.0,2026-09-15,268.0,0.0,0.0
call,783.0,2026-09-15,293.0,0.0,0.0
call,784.0,2026-09-15,22.0,0.0,0.0
call,785.0,2026-09-15,1089.0,0.0,0.0
call,786.0,2026-09-15,273.0,0.0,0.0
call,787.0,2026-09-15,23.0,0.0,0.0
call,788.0,2026-09-15,1044.0,0.0,0.0
call,789.0,2026-09-15,529.0,0.0,0.0
call,790.0,2026-09-15,2981.0,0.0,0.0
call,791.0,2026-09-15,240.0,0.0,0.0
call,792.0,2026-09-15,100.0,0.0,0.0
call,795.0,2026-09-15,2661.0,0.0,0.0
call,797.0,2026-09-15,18.0,0.0,0.0
call,798.0,2026-09-15,1.0,0.0,0.0
call,800.0,2026-09-15,436.0,0.0,0.0
call,802.0,2026-09-15,241.0,0.0,0.0
call,805.0,2026-09-15,117.0,0.0,0.0
call,806.0,2026-09-15,120.0,0.0,0.0
call,807.0,2026-09-15,697.0,0.0,0.0
call,808.0,2026-09-15,826.0,0.0,0.0
call,809.0,2026-09-15,317.0,0.0,0.0
call,810.0,2026-09-15,505.0,0.0,0.0
call,815.0,2026-09-15,11.0,0.0,0.0
call,820.0,2026-09-15,1.0,0.0,0.0
call,825.0,2026-09-15,16.0,0.0,0.0
call,835.0,2026-09-15,38.0,0.0,0.0
call,840.0,2026-09-15,10.0,0.0,0.0
put,580.0,2026-09-15,20.0,0.0,-0.0
put,595.0,2026-09-15,20.0,0.0,-0.0
put,600.0,2026-09-15,108.0,0.0,-0.0
put,605.0,2026-09-15,5.0,0.0,-0.0
put,630.0,2026-09-15,5.0,0.0,-0.0
put,635.0,2026-09-15,10.0,0.0,-0.0
put,640.0,2026-09-15,40.0,0.0,-0.0
put,645.0,2026-09-15,119.0,0.0,-0.0
put,650.0,2026-09-15,112.0,0.0,-0.0
put,655.0,2026-09-15,24.0,0.0,-0.0
put,665.0,2026-09-15,5.0,0.0,-0.0
