tipo,strike,vencimiento,oi,gamma,gex_contrib
call,580.0,2026-08-17,1.0,0.0,0.0
call,600.0,2026-08-17,1.0,0.0,0.0
call,605.0,2026-08-17,1.0,0.0,0.0
call,625.0,2026-08-17,22.0,0.0,0.0
call,630.0,2026-08-17,0.0,0.0,0.0
call,645.0,2026-08-17,4.0,0.0,0.0
call,675.0,2026-08-17,0.0,0.0,0.0
call,680.0,2026-08-17,1.0,0.0,0.0
call,690.0,2026-08-17,9.0,0.0,0.0
call,695.0,2026-08-17,4.0,0.0,0.0
call,700.0,2026-08-17,9.0,0.0,0.0
call,705.0,2026-08-17,45.0,0.0,0.0
call,708.0,2026-08-17,5.0,0.0,0.0
call,711.0,2026-08-17,10.0,0.0,0.0
call,713.0,2026-08-17,1.0,0.0,0.0
call,714.0,2026-08-17,1.0,0.0,0.0
call,715.0,2026-08-17,1.0,0.0,0.0
call,716.0,2026-08-17,45.0,0.0,0.0
call,717.0,2026-08-17,3.0,0.0,0.0
call,718.0,2026-08-17,1.0,0.0,0.0
call,720.0,2026-08-17,1.0,0.0,0.0
call,723.0,2026-08-17,7.0,0.0,0.0
call,724.0,2026-08-17,1.0,0.0,0.0
call,725.0,2026-08-17,1.0,0.0,0.0
call,727.0,2026-08-17,2.0,0.0,0.0
call,728.0,2026-08-17,1.0,0.0,0.0
call,729.0,2026-08-17,1.0,0.0,0.0
call,730.0,2026-08-17,109.0,0.0,0.0
call,731.0,2026-08-17,4.0,0.0,0.0
call,732.0,2026-08-17,1.0,0.0,0.0
call,735.0,2026-08-17,56.0,0.0,0.0
call,736.0,2026-08-17,5.0,0.0,0.0
call,737.0,2026-08-17,4.0,0.0,0.0
call,738.0,2026-08-17,2.0,0.0,0.0
call,739.0,2026-08-17,3.0,0.0,0.0
call,740.0,2026-08-17,164.0,0.0,0.0
call,741.0,2026-08-17,0.0,0.0,0.0
call,742.0,2026-08-17,11.0,0.0,0.0
call,743.0,2026-08-17,3.0,0.0,0.0
call,744.0,2026-08-17,12.0,0.0,0.0
call,745.0,2026-08-17,46.0,0.0,0.0
call,746.0,2026-08-17,46.0,0.0,0.0
call,747.0,2026-08-17,6.0,0.0,0.0
call,748.0,2026-08-17,26.0,0.0,0.0
call,749.0,2026-08-17,49.0,0.0,0.0
call,750.0,2026-08-17,200.0,0.0,0.0
call,751.0,2026-08-17,15.0,0.0,0.0
call,752.0,2026-08-17,9.0,0.0,0.0
call,753.0,2026-08-17,16.0,0.0,0.0
call,754.0,2026-08-17,44.0,0.0,0.0
call,755.0,2026-08-17,241.0,0.0,0.0
call,756.0,2026-08-17,134.0,0.0,0.0
call,757.0,2026-08-17,57.0,0.0,0.0
call,758.0,2026-08-17,47.0,0.0,0.0
call,759.0,2026-08-17,19.0,0.0,0.0
call,760.0,2026-08-17,257.0,0.0,0.0
call,761.0,2026-08-17,138.0,0.0,0.0
call,762.0,2026-08-17,196.0,0.0,0.0
call,763.0,2026-08-17,119.0,0.0,0.0
call,764.0,2026-08-17,185.0,0.0,0.0
call,765.0,2026-08-17,853.0,0.0,0.0
call,766.0,2026-08-17,464.0,0.0,0.0
call,767.0,2026-08-17,554.0,0.0,0.0
call,768.0,2026-08-17,422.0,0.0,0.0
call,769.0,2026-08-17,293.0,0.0,0.0
call,770.0,2026-08-17,2077.0,0.0,0.0
call,771.0,2026-08-17,892.0,0.0,0.0
call,772.0,2026-08-17,1625.0,0.0,0.0
call,773.0,2026-08-17,2264.0,0.0,0.0
call,774.0,2026-08-17,2174.0,0.0,0.0
call,775.0,2026-08-17,4409.0,0.0,0.0
call,776.0,2026-08-17,4720.0,0.0,0.0
call,777.0,2026-08-17,9969.0,0.0,0.0
call,778.0,2026-08-17,8260.0,0.0,0.0
call,779.0,2026-08-17,8459.0,0.0,0.0
call,780.0,2026-08-17,17404.0,0.0,0.0
call,781.0,2026-08-17,6370.0,0.0,0.0
call,782.0,2026-08-17,6323.0,0.0,0.0
call,783.0,2026-08-17,6481.0,0.0,0.0
call,784.0,2026-08-17,4381.0,0.0,0.0
call,785.0,2026-08-17,6249.0,0.0,0.0
call,786.0,2026-08-17,5433.0,0.0,0.0
call,787.0,2026-08-17,2719.0,0.0,0.0
call,788.0,2026-08-17,4031.0,0.0,0.0
call,789.0,2026-08-17,1971.0,0.0,0.0
call,790.0,2026-08-17,4079.0,0.0,0.0
call,791.0,2026-08-17,1174.0,0.0,0.0
call,792.0,2026-08-17,1413.0,0.0,0.0
call,793.0,2026-08-17,740.0,0.0,0.0
call,794.0,2026-08-17,671.0,0.0,0.0
call,795.0,2026-08-17,1466.0,0.0,0.0
call,796.0,2026-08-17,1121.0,0.0,0.0
call,797.0,2026-08-17,373.0,0.0,0.0
call,798.0,2026-08-17,626.0,0.0,0.0
call,799.0,2026-08-17,401.0,0.0,0.0
call,800.0,2026-08-17,2420.0,0.0,0.0
call,801.0,2026-08-17,4405.0,0.0,0.0
call,802.0,2026-08-17,4554.0,0.0,0.0
call,803.0,2026-08-17,112.0,0.0,0.0
call,804.0,2026-08-17,29.0,0.0,0.0
call,805.0,2026-08-17,1049.0,0.0,0.0
call,806.0,2026-08-17,441.0,0.0,0.0
call,807.0,2026-08-17,3918.0,0.0,0.0
call,808.0,2026-08-17,5012.0,0.0,0.0
call,809.0,2026-08-17,1232.0,0.0,0.0
call,810.0,2026-08-17,2220.0,0.0,0.0
call,815.0,2026-08-17,1496.0,0.0,0.0
call,820.0,2026-08-17,838.0,0.0,0.0
call,825.0,2026-08-17,797.0,0.0,0.0
call,830.0,2026-08-17,2162.0,0.0,0.0
call,835.0,2026-08-17,195.0,0.0,0.0
call,840.0,2026-08-17,110.0,0.0,0.0
call,845.0,2026-08-17,508.0,0.0,0.0
call,850.0,2026-08-17,668.0,0.0,0.0
call,855.0,2026-08-17,146.0,0.0,0.0
call,860.0,2026-08-17,151.0,0.0,0.0
call,865.0,2026-08-17,115.0,0.0,0.0
call,870.0,2026-08-17,5.0,0.0,0.0
call,875.0,2026-08-17,301.0,0.0,0.0
call,880.0,2026-08-17,7.0,0.0,0.0
call,895.0,2026-08-17,72.0,0.0,0.0
call,900.0,2026-08-17,540.0,0.0,0.0
call,905.0,2026-08-17,165.0,0.0,0.0
call,910.0,2026-08-17,678.0,0.0,0.0
call,920.0,2026-08-17,30.0,0.0,0.0
call,925.0,2026-08-17,384.0,0.0,0.0
call,930.0,2026-08-17,20.0,0.0,0.0
call,935.0,2026-08-17,732.0,0.0,0.0
call,940.0,2026-08-17,591.0,0.0,0.0
call,950.0,2026-08-17,38.0,0.0,0.0
put,500.0,2026-08-17,12.0,0.0,-0.0
put,540.0,2026-08-17,192.0,0.0,-0.0
put,545.0,2026-08-17,124.0,0.0,-0.0
put,550.0,2026-08-17,320.0,0.0,-0.0
put,565.0,2026-08-17,114.0,0.0,-0.0
put,570.0,2026-08-17,9.0,0.0,-0.0
put,575.0,2026-08-17,80.0,0.0,-0.0
put,580.0,2026-08-17,2.0,0.0,-0.0
put,595.0,2026-08-17,1.0,0.0,-0.0
put,600.0,2026-08-17,34.0,0.0,-0.0
put,610.0,2026-08-17,35.0,0.0,-0.0
put,620.0,2026-08-17,70.0,0.0,-0.0
put,625.0,2026-08-17,60.0,0.0,-0.0
put,630.0,2026-08-17,2415.0,0.0,-0.0
put,635.0,2026-08-17,40.0,0.0,-0.0
put,640.0,2026-08-17,758.0,0.0,-0.0
put,645.0,2026-08-17,1891.0,0.0,-0.0
put,650.0,2026-08-17,2476.0,0.0,-0.0
put,655.0,2026-08-17,2444.0,0.0,-0.0
put,660.0,2026-08-17,189.0,0.0,-0.0
put,665.0,2026-08-17,133.0,0.0,-0.0
put,670.0,2026-08-17,260.0,0.0,-0.0
put,675.0,2026-08-17,265.0,0.0,-0.0
put,680.0,2026-08-17,805.0,0.0,-0.0
put,685.0,2026-08-17,75.0,0.0,-0.0
put,690.0,2026-08-17,228.0,0.0,-0.0
put,695.0,2026-08-17,354.0,0.0,-0.0
put,700.0,2026-08-17,427.0,0.0,-0.0
put,702.0,2026-08-17,156.0,0.0,-0.0
put,703.0,2026-08-17,25.0,0.0,-0.0
put,704.0,2026-08-17,25.0,0.0,-0.0
put,705.0,2026-08-17,1812.0,0.0,-0.0
put,706.0,2026-08-17,907.0,0.0,-0.0
put,707.0,2026-08-17,762.0,0.0,-0.0
